0.8839	0.8884	0.8551	0.8559	1483.5007
0.8845	0.8782	0.8720	0.8666	1500.4822
0.8791	0.8758	0.8661	0.8622	1517.6449
0.8881	0.8869	0.8617	0.8655	1534.5888
0.8889	0.8870	0.8665	0.8693	1551.5350
0.8774	0.8822	0.8575	0.8555	1568.4977
0.8723	0.8743	0.8548	0.8516	1585.6683
0.8899	0.8835	0.8770	0.8744	1602.6448
0.9007	0.8939	0.8864	0.8856	1619.6276
0.8847	0.8815	0.8706	0.8665	1636.8011
0.8903	0.8876	0.8717	0.8700	1653.7924
0.8781	0.8753	0.8552	0.8554	1670.7454
0.8881	0.8863	0.8705	0.8679	1687.9245
0.8947	0.8891	0.8750	0.8756	1704.8964
0.8782	0.8797	0.8549	0.8562	1721.8854
0.8921	0.8879	0.8785	0.8747	1739.0611
0.8908	0.8905	0.8755	0.8731	1756.0051
0.8936	0.8900	0.8761	0.8759	1773.0248
0.8980	0.8948	0.8783	0.8800	1790.1977
0.8928	0.8953	0.8695	0.8740	1807.2154
0.8782	0.8829	0.8597	0.8594	1824.1970
0.8800	0.8902	0.8524	0.8545	1841.4007
0.8854	0.8915	0.8613	0.8631	1858.4087
0.8735	0.8803	0.8557	0.8544	1875.3854
0.8836	0.8888	0.8664	0.8655	1892.3201
0.9048	0.9026	0.8861	0.8878	1909.5236
0.8832	0.8930	0.8564	0.8598	1926.5257
0.8822	0.8959	0.8551	0.8579	1943.4866
0.9066	0.9047	0.8880	0.8899	1960.6778
0.8922	0.8963	0.8706	0.8720	1977.6961
0.8857	0.8957	0.8622	0.8636	1994.6547
0.8913	0.8989	0.8744	0.8714	2011.8820
0.8933	0.8934	0.8730	0.8734	2028.8704
0.8810	0.8858	0.8723	0.8647	2045.8455
0.8981	0.8990	0.8788	0.8773	2062.9938
0.9008	0.9048	0.8789	0.8806	2079.9867
0.8988	0.9052	0.8719	0.8751	2096.9528
0.8955	0.8943	0.8803	0.8790	2114.1137
0.8912	0.8958	0.8692	0.8704	2131.0865
0.8942	0.9029	0.8689	0.8738	2148.0488
0.8981	0.8995	0.8764	0.8784	2165.2025
0.8957	0.9020	0.8731	0.8769	2182.1274
0.9053	0.9077	0.8841	0.8874	2199.0635
0.9006	0.9020	0.8804	0.8822	2216.1229
0.8917	0.9035	0.8691	0.8692	2233.2989
0.9037	0.9045	0.8823	0.8876	2250.3241
0.9073	0.9087	0.8880	0.8917	2267.2733
0.9033	0.9048	0.8833	0.8871	2284.4363
0.8978	0.9005	0.8777	0.8772	2301.4091
0.9047	0.9114	0.8833	0.8854	2318.3450
0.8997	0.9002	0.8761	0.8802	2335.5146
0.8890	0.8979	0.8742	0.8718	2352.4406
0.9016	0.9083	0.8803	0.8844	2369.3698
0.8912	0.9053	0.8664	0.8661	2386.4975
0.8917	0.9078	0.8619	0.8654	2403.4377
0.9051	0.9083	0.8871	0.8886	2420.4047
0.9120	0.9139	0.8966	0.8987	2437.5632
0.9130	0.9173	0.8933	0.8979	2454.4720
0.9094	0.9136	0.8875	0.8932	2471.4253
0.9174	0.9199	0.9011	0.9039	2488.6257
0.9100	0.9143	0.8927	0.8957	2505.6072
0.9137	0.9178	0.8895	0.8969	2522.6266
0.9162	0.9202	0.8986	0.9023	2539.6075
0.9187	0.9239	0.9010	0.9057	2556.8250
0.9208	0.9238	0.9013	0.9067	2573.7930
0.9151	0.9180	0.8992	0.9016	2590.7855
0.9120	0.9177	0.8949	0.8981	2607.9347
0.9149	0.9201	0.8964	0.9010	2624.8662
0.9121	0.9206	0.8900	0.8971	2641.8349
0.9178	0.9253	0.8959	0.9026	2659.0101
0.9238	0.9275	0.9047	0.9107	2675.9712
0.9161	0.9205	0.8916	0.8983	2692.9083
0.9068	0.9186	0.8836	0.8889	2710.0575
0.9239	0.9299	0.9041	0.9104	2727.0623
0.9045	0.9156	0.8789	0.8847	2744.0103
0.9126	0.9204	0.8903	0.8975	2761.1761
0.9140	0.9222	0.8931	0.8995	2778.1183
0.9121	0.9208	0.8877	0.8954	2795.0945
0.9161	0.9248	0.8932	0.9008	2812.2276
0.9221	0.9291	0.9008	0.9081	2829.2373
0.9165	0.9264	0.8906	0.8995	2846.2353
0.9088	0.9216	0.8831	0.8911	2863.2321
0.9146	0.9235	0.8921	0.8996	2880.4273
0.9185	0.9277	0.8936	0.9023	2897.4189
0.9153	0.9273	0.8886	0.8974	2914.3992
0.9061	0.9194	0.8824	0.8890	2931.5745
0.9117	0.9226	0.8876	0.8957	2948.5496
0.9182	0.9294	0.8925	0.9023	2965.5355
0.9196	0.9290	0.8949	0.9042	2982.7316
0.9132	0.9238	0.8890	0.8972	2999.6937
0.9124	0.9242	0.8884	0.8968	3016.6315
0.9105	0.9237	0.8872	0.8937	3033.8143
0.9194	0.9261	0.8986	0.9057	3050.8164
0.9086	0.9212	0.8833	0.8921	3067.7583
0.9098	0.9227	0.8837	0.8928	3084.9245
0.9182	0.9282	0.8936	0.9027	3101.9176
0.9171	0.9274	0.8930	0.9021	3118.8761
0.9119	0.9235	0.8873	0.8960	3136.0533
0.9139	0.9244	0.8899	0.8981	3152.9720
0.9205	0.9298	0.8963	0.9055	3169.9388
0.9172	0.9270	0.8935	0.9022	3186.8895
0.9096	0.9211	0.8853	0.8932	3204.0856
0.9159	0.9269	0.8908	0.8999	3221.1114
0.9162	0.9269	0.8908	0.9004	3238.0513
0.9151	0.9249	0.8916	0.8999	3255.2080
0.9086	0.9201	0.8839	0.8927	3272.1947
0.8957	0.9141	0.8693	0.8747	3289.1337
0.9092	0.9190	0.8850	0.8933	3306.2736
0.9133	0.9239	0.8889	0.8978	3323.2607
0.9117	0.9224	0.8875	0.8959	3340.2046
0.9123	0.9225	0.8873	0.8961	3357.2931
0.9020	0.9158	0.8767	0.8843	3374.2574
0.9107	0.9204	0.8872	0.8957	3391.1476
0.9079	0.9186	0.8837	0.8924	3408.3084
0.9101	0.9218	0.8852	0.8946	3425.2944
0.9075	0.9213	0.8808	0.8886	3442.2476
0.9133	0.9229	0.8893	0.8984	3459.4009
0.9118	0.9216	0.8884	0.8968	3476.3703
0.9021	0.9161	0.8756	0.8839	3493.3291
0.9068	0.9176	0.8828	0.8906	3510.2592
0.9108	0.9221	0.8852	0.8940	3527.4563
0.9031	0.9111	0.8812	0.8881	3544.4269
0.9056	0.9151	0.8792	0.8880	3561.4188
0.9011	0.9088	0.8784	0.8838	3578.5578
0.9020	0.9115	0.8702	0.8751	3595.4458
0.8993	0.9093	0.8712	0.8773	3612.4295
0.9030	0.9112	0.8793	0.8860	3629.6349
0.9009	0.9106	0.8759	0.8805	3646.6362
0.8954	0.9097	0.8686	0.8728	3663.6332
0.8992	0.9094	0.8775	0.8827	3680.8446
0.9069	0.9141	0.8843	0.8911	3697.8207
0.9080	0.9187	0.8807	0.8895	3714.7850
0.9033	0.9162	0.8750	0.8821	3731.9038
0.9077	0.9187	0.8812	0.8897	3748.8730
0.9101	0.9194	0.8856	0.8940	3765.8835
0.9128	0.9216	0.8875	0.8965	3783.1010
0.9097	0.9217	0.8834	0.8927	3800.0534
0.9022	0.9133	0.8768	0.8845	3817.0350
0.9012	0.9104	0.8716	0.8782	3834.0126
0.9038	0.9105	0.8758	0.8824	3851.1985
0.9056	0.9139	0.8835	0.8895	3868.2104
0.9056	0.9170	0.8779	0.8881	3885.1835
0.8952	0.9088	0.8681	0.8741	3902.3677
0.9024	0.9114	0.8798	0.8861	3919.3350
0.9070	0.9171	0.8803	0.8897	3936.3020
0.9060	0.9181	0.8800	0.8887	3953.4299
0.9047	0.9167	0.8788	0.8870	3970.3556
0.9100	0.9193	0.8850	0.8940	3987.3407
0.9080	0.9201	0.8811	0.8905	4004.4683
0.9076	0.9183	0.8831	0.8913	4021.4494
0.9108	0.9189	0.8877	0.8953	4038.4095
0.9111	0.9221	0.8848	0.8947	4055.6199
0.9080	0.9215	0.8814	0.8906	4072.5567
0.9071	0.9191	0.8816	0.8906	4089.5341
0.9116	0.9212	0.8875	0.8959	4106.7070
0.9105	0.9194	0.8850	0.8938	4123.7101
0.9062	0.9195	0.8783	0.8879	4140.6949
0.9069	0.9180	0.8788	0.8886	4157.6872
0.9033	0.9107	0.8801	0.8864	4174.8655
0.9070	0.9143	0.8839	0.8909	4191.8669
0.9020	0.9149	0.8709	0.8789	4208.8795
0.9024	0.9124	0.8718	0.8807	4226.0440
0.8905	0.9079	0.8613	0.8675	4243.0012
0.9012	0.9134	0.8715	0.8815	4259.9921
0.9015	0.9126	0.8752	0.8831	4277.1995
0.8851	0.9033	0.8584	0.8615	4294.2308
0.9035	0.9117	0.8788	0.8864	4311.2705
0.8978	0.9070	0.8673	0.8736	4328.4815
0.8861	0.8889	0.8511	0.8561	4345.4744
0.8820	0.8754	0.8479	0.8503	4362.4695
0.8781	0.8830	0.8367	0.8378	4379.6153
0.8629	0.8849	0.8363	0.8363	4396.5888
0.8795	0.8722	0.8419	0.8422	4413.5851
0.8781	0.8650	0.8320	0.8361	4430.7642
0.8481	0.8694	0.8230	0.8254	4447.7214
0.8707	0.8530	0.8321	0.8307	4464.6499
0.8518	0.8353	0.8169	0.8059	4481.6427
0.8013	0.7937	0.7651	0.7400	4498.8654
0.7434	0.7414	0.6799	0.6367	4515.8086
0.7534	0.7389	0.6967	0.6639	4532.7744
0.7645	0.7464	0.7184	0.6868	4549.9706
0.7738	0.7448	0.7259	0.6954	4566.9301
0.8126	0.7963	0.7606	0.7424	4583.9029
0.8355	0.8207	0.7993	0.7952	4601.0248
0.8379	0.8280	0.8060	0.7938	4618.0004
0.8576	0.8373	0.8264	0.8202	4634.9772
0.8656	0.8493	0.8312	0.8259	4652.1208
0.8676	0.8526	0.8338	0.8299	4669.1407
0.8718	0.8570	0.8397	0.8377	4686.0581
0.8786	0.8732	0.8516	0.8527	4703.2476
0.8789	0.8705	0.8650	0.8613	4720.2168
0.8769	0.8795	0.8484	0.8504	4737.2110
0.8829	0.8750	0.8671	0.8646	4754.3147
0.8769	0.8701	0.8649	0.8587	4771.3834
0.8830	0.8808	0.8594	0.8608	4788.3442
0.8916	0.8881	0.8689	0.8718	4805.3661
0.8872	0.8827	0.8627	0.8655	4822.5771
0.8859	0.8805	0.8671	0.8639	4839.4921
0.8891	0.8878	0.8660	0.8667	4856.5389
0.8903	0.8838	0.8736	0.8725	4873.7081
0.8918	0.8850	0.8760	0.8740	4890.6753
0.8909	0.8903	0.8666	0.8695	4907.6691
0.8826	0.8833	0.8666	0.8644	4924.8636
0.8897	0.8885	0.8750	0.8733	4941.8506
0.8919	0.8941	0.8673	0.8720	4958.8588
0.8833	0.8861	0.8565	0.8603	4976.1051
0.8892	0.8912	0.8706	0.8696	4993.1151
0.8912	0.8965	0.8673	0.8697	5010.1665
0.8922	0.8924	0.8696	0.8725	5027.4046
0.8875	0.8905	0.8619	0.8643	5044.3497
0.8894	0.8948	0.8661	0.8667	5061.3341
0.8926	0.8969	0.8678	0.8682	5078.5267
0.8916	0.8937	0.8705	0.8726	5095.4900
0.8907	0.8981	0.8710	0.8717	5112.5283
0.8945	0.9026	0.8719	0.8751	5129.5179
0.8897	0.8957	0.8626	0.8671	5146.7542
0.8977	0.8999	0.8772	0.8791	5163.7016
0.8952	0.9020	0.8721	0.8752	5180.7172
0.8883	0.8969	0.8602	0.8630	5197.9156
0.8962	0.9048	0.8753	0.8762	5214.9410
0.8987	0.9029	0.8784	0.8802	5231.9196
0.8899	0.9003	0.8614	0.8670	5249.0947
0.8877	0.8966	0.8627	0.8617	5266.0876
0.8971	0.9034	0.8733	0.8772	5283.0561
0.8939	0.9010	0.8674	0.8715	5300.2080
0.8887	0.8966	0.8675	0.8655	5317.1509
0.8937	0.9060	0.8671	0.8714	5334.0772
0.8829	0.8981	0.8579	0.8564	5351.2078
0.8976	0.9077	0.8747	0.8778	5368.1656
0.9015	0.9101	0.8801	0.8830	5385.1005
0.9010	0.9103	0.8733	0.8789	5402.3008
0.8939	0.8999	0.8732	0.8720	5419.2755
0.9063	0.9116	0.8893	0.8913	5436.2190
0.8818	0.9010	0.8564	0.8560	5453.1703
0.8870	0.9023	0.8578	0.8622	5470.3166
0.9010	0.9095	0.8724	0.8787	5487.2851
0.9039	0.9080	0.8845	0.8857	5504.3023
0.9002	0.9134	0.8713	0.8787	5521.5155
0.8889	0.9014	0.8625	0.8665	5538.5225
0.8948	0.9070	0.8689	0.8702	5555.4898
0.8946	0.9058	0.8697	0.8744	5572.6526
0.8995	0.9102	0.8730	0.8785	5589.6062
0.8978	0.9095	0.8715	0.8761	5606.6136
0.8936	0.9069	0.8685	0.8713	5623.7865
0.8970	0.9044	0.8733	0.8770	5640.7833
0.8978	0.9089	0.8695	0.8752	5657.7350
0.8946	0.9114	0.8619	0.8680	5674.9005
0.8962	0.9133	0.8668	0.8731	5691.9400
0.9023	0.9135	0.8776	0.8819	5708.9309
0.8982	0.9099	0.8717	0.8770	5726.1806
0.8898	0.9074	0.8605	0.8644	5743.2067
0.8967	0.9097	0.8694	0.8732	5760.1930
0.9048	0.9159	0.8823	0.8856	5777.1599
0.8949	0.9115	0.8679	0.8713	5794.2617
0.8964	0.9136	0.8658	0.8713	5811.2055
0.8999	0.9138	0.8729	0.8775	5828.1702
0.8902	0.9085	0.8611	0.8634	5845.3049
0.8918	0.9090	0.8643	0.8681	5862.2566
0.9052	0.9177	0.8796	0.8830	5879.2032
0.8995	0.9154	0.8689	0.8743	5896.3683
0.8965	0.9142	0.8647	0.8723	5913.4064
0.8981	0.9137	0.8701	0.8758	5930.4189
0.9047	0.9190	0.8768	0.8825	5947.6523
0.9024	0.9182	0.8734	0.8773	5964.6787
